id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count
1321406358835601409,eynews,2020-10-28,11:00:01,Companies should begin planning now for low-probability but high-impact trends and scenarios by using a future-back approach. Find out how you can #ReframeYourFuture. #BetterWorkingWorld,70001932,+0000,[],"['reframeyourfuture', 'betterworkingworld']",1,30
1321391328895356929,eynews,2020-10-28,10:00:17,"Is your business ready to uncover opportunities now, next and beyond? EY Megatrends can help business leaders ask the right questions to reframe the future of their organizations:  https://t.co/0oCtJKJ2kp #BetterWorkingWorld #ReframeYourFuture  https://t.co/8WOPH7PVzD",70001932,+0000,[],"['betterworkingworld', 'reframeyourfuture']",0,14
1321361056439037952,eynews,2020-10-28,08:00:00,#AI can transform the way governments deliver public services to their citizens. Discover how to prepare your people for a technology-driven future. #BetterWorkingWorld,70001932,+0000,[],"['ai', 'betterworkingworld']",1,64
1321104374186287105,eynews,2020-10-27,15:00:02,"To face political risks, organizations need to assign responsibility for risk management, use the right set of tools, and integrate this into the core of operations. #ReframeYourFuture #BetterWorkingWorld",70001932,+0000,[],"['reframeyourfuture', 'betterworkingworld']",0,6
1321089273739857922,eynews,2020-10-27,14:00:02,We're proud to collaborate with @Qualtrics to implement and deploy a #COVID19 vaccine management and citizen experience solution to communities across the US. #BetterWorkingWorld,70001932,+0000,"[{'screen_name': 'qualtrics', 'name': 'qualtrics', 'id': '19033431'}]","['covid19', 'betterworkingworld']",0,7
1321043968935809024,eynews,2020-10-27,11:00:00,Making smart financial decisions post-COVID-19 is important. Companies with effective forecasting and scenario planning strategies can do so with any confidence. #BetterWorkingWorld,70001932,+0000,[],['betterworkingworld'],0,18
1320998668514828291,eynews,2020-10-27,08:00:00,"To disrupt the experiences of customers and employees, you need foundational technology and new models. Explore how EY wavespace can help your business transform. #BetterWorkingWorld",70001932,+0000,[],['betterworkingworld'],1,20
1320741986857615362,eynews,2020-10-26,15:00:02,Companies need more open dialog about how to effectively implement new technology. Finding the headspace for these conversations is key. #ReframeYourFuture #BetterWorkingWorld,70001932,+0000,[],"['reframeyourfuture', 'betterworkingworld']",0,9
1320681579140812803,eynews,2020-10-26,11:00:00,This pandemic has brought rapid changes - from leadership strategies from the way business operate. Explore how you can build resilience and be prepared for the next phase. #ReframeYourFuture #BetterWorkingWorld,70001932,+0000,[],"['reframeyourfuture', 'betterworkingworld']",1,32
1320636281576026112,eynews,2020-10-26,08:00:00,Digital tools do more than enable communication and collaboration. It is imperative that companies integrate #technology in their organization to reduce cost and increase efficiency. #BetterWorkingWorld,70001932,+0000,[],"['technology', 'betterworkingworld']",0,40
1320394693641932801,eynews,2020-10-25,16:00:01,Discover four questions every organization should ask itself to spur transformation and reinvention  https://t.co/7kznzCwOiQ #ReframeYourFuture #BetterWorkingWorld  https://t.co/EwtwKrHcIy,70001932,+0000,[],"['reframeyourfuture', 'betterworkingworld']",1,13
1320379590431232003,eynews,2020-10-25,15:00:00,Are you reframing your future or is the future reframing you? Explore insights and solutions that could transform your business and create long-term value for all stakeholders. #ReframeYourFuture,70001932,+0000,[],['reframeyourfuture'],0,20
1320273896470384646,eynews,2020-10-25,08:00:01,Understanding both the nature of cyber threats and the opportunity to get in front of them is critical to both preserving and creating value. Explore why private equity companies should be mindful of this now. #BetterWorkingWorld,70001932,+0000,[],['betterworkingworld'],0,13
1320002105092919304,eynews,2020-10-24,14:00:00,"As people settle into the new normal, how is shelter-in-place driving digital attitudes &amp; behaviors? Explore the latest insights on how people have adapted to the #COVID19 crisis. #BetterWorkingWorld #ReframeYourFuture",70001932,+0000,[],"['covid19', 'betterworkingworld', 'reframeyourfuture']",1,23
1319941707979522048,eynews,2020-10-24,10:00:01,"With a stronger focus on ensuring long-term value through increased flexibility, fairness and sustainability, organizations can recover and increase their resilience. Discover how to #ReframeYourFuture in these uncertain times. #BetterWorkingWorld",70001932,+0000,[],"['reframeyourfuture', 'betterworkingworld']",0,9
1319896407571156994,eynews,2020-10-24,07:00:00,What will the role of private #equity funds be as we emerge from this downturn? Discover what is the essential ingredient to rebalance #oil and #gas companies’ portfolio. #BetterWorkingWorld,70001932,+0000,[],"['equity', 'oil', 'gas', 'betterworkingworld']",0,15
1319639722856251392,eynews,2020-10-23,14:00:02,"How can you transform from market leader to market maker? A renewed focus on humans, technology and innovation, and an approach anchored on long-term value, is key to successful transformation. #ReframeYourFuture",70001932,+0000,[],['reframeyourfuture'],0,9
1319629648872017921,eynews,2020-10-23,13:20:00,"Tariff wars, regulatory uncertainty and the #COVID19 pandemic have all severely tested the global trade system. In his latest blog, @ShaunCrawfordEY considers how we got here and why a currency of #trust is vital to recovery. Read now:  https://t.co/Vv64GYrHRC #BetterWorkingWorld",70001932,+0000,"[{'screen_name': 'shauncrawfordey', 'name': 'shaun crawford', 'id': '763874832'}]","['covid19', 'trust', 'betterworkingworld']",0,8
1319579316074782721,eynews,2020-10-23,10:00:00,"This time of disruption is also a time of opportunity. We collected the best thinking around what comes after the pandemic, and what your business needs to know to transform into this new world. #BetterWorkingWorld #ReframeYourFuture",70001932,+0000,[],"['betterworkingworld', 'reframeyourfuture']",0,11
1319534017587212291,eynews,2020-10-23,07:00:00,Explore the key actions to successfully transform a business model: 1.Create personalized value propositions 2.Invest in your data ecosystem 3.Shift to customer-centric P&amp;L 4.Accelerate implementation #BetterWorkingWorld,70001932,+0000,[],['betterworkingworld'],0,23
1319277333547831296,eynews,2020-10-22,14:00:01,Will HR transformation be the thread that ties your organization together? Discover our reimagined HR operating model – The People Value Chain – that has three critical components that can drive HR transformation. #ReframeYourFuture,70001932,+0000,[],['reframeyourfuture'],0,13
1319216928804630530,eynews,2020-10-22,10:00:00,The unprecedented impact of the pandemic created the biggest challenges across the globe. Find out how you can rebuild your business and operate with resiliency. #ReframeYourFuture #BetterWorkingWorld,70001932,+0000,[],"['reframeyourfuture', 'betterworkingworld']",0,7
1319171634297647104,eynews,2020-10-22,07:00:01,Directors today must consider their role in mitigating risks to all stakeholders with a distinct purpose in mind. Discover why boards play a vital role in starting conversations about long-term value. #BetterWorkingWorld,70001932,+0000,[],['betterworkingworld'],2,99
1319005542896095232,eynews,2020-10-21,20:00:02,How can businesses move their #data strategies out of the back office and into the boardroom? Learn more from our Global Chief Data Officer @marco_vernocchi about the role of the data interpreter in your organization. #TrustedIntelligence,70001932,+0000,"[{'screen_name': 'marco_vernocchi', 'name': 'marco vernocchi ey', 'id': '1301156903813345280'}]","['data', 'trustedintelligence']",0,7
1318914945883475972,eynews,2020-10-21,14:00:02,Are you reframing your future or is the future reframing you? Discover insights and solutions that could unlock new opportunities to #ReframeYourFuture.,70001932,+0000,[],['reframeyourfuture'],0,8
1318854542323142656,eynews,2020-10-21,10:00:00,There is a window of opportunity to strategically reimagine how business operate. Discover how you can plan and respond in the wake of the pandemic. #ReframeYourFuture #BetterWorkingWorld,70001932,+0000,[],"['reframeyourfuture', 'betterworkingworld']",0,12
1318809242934013954,eynews,2020-10-21,07:00:00,EY teams have responded to the pandemic and have developed solutions to help save lives. Find out more of our collaborations and how it reframes the future of #health care for the better. #BetterWorkingWorld,70001932,+0000,[],"['health', 'betterworkingworld']",1,29
1318552556088434688,eynews,2020-10-20,14:00:01,"How can you transform from market leader to market maker? Discover the opportunities of having a perfect mix of people, technology and innovation. #ReframeYourFuture",70001932,+0000,[],['reframeyourfuture'],0,9
1318522363105939456,eynews,2020-10-20,12:00:02,"It’s never been more crucial to be aware of the forces shifting the world. The @MilkenInstitute conference, focused on two challenges; the pandemic &amp; social injustice. Find out how your biz can become future-proof. #MIGlobal #BetterWorkingWorld  https://t.co/DkYDRTIpwZ  https://t.co/CXZTcyBrhm",70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['miglobal', 'betterworkingworld']",0,6
1318492152473767936,eynews,2020-10-20,10:00:00,Business strategies will need to be rethought as the economy and society are reshaped. Discover our latest insights to help you #ReframeYourFuture. #BetterWorkingWorld,70001932,+0000,[],"['reframeyourfuture', 'betterworkingworld']",0,17
1318446857509429248,eynews,2020-10-20,07:00:01,#AI is increasingly being used in finance and corporate reporting. There are many advantages to the use of this technology but there are also risks that companies need to mitigate. #BetterWorkingWorld,70001932,+0000,[],"['ai', 'betterworkingworld']",0,25
1318192004459765760,eynews,2020-10-19,14:07:19,"To deliver strategically relevant and impactful experiences at scale, your future people function should operate horizontally across your organization to activate experiences that drive long-term value. Here’s how. #ReframeYourFuture",70001932,+0000,[],['reframeyourfuture'],0,12
1318167520587730947,eynews,2020-10-19,12:30:01,Will recovery from #COVID19 lead to a revived or reimagined economy? Discover how we must tackle today's challenges and build sustainable recovery. #MIGlobal #BetterWorkingWorld  https://t.co/5rtL0K75Nz  https://t.co/QXBvV7YmFd,70001932,+0000,[],"['covid19', 'miglobal', 'betterworkingworld']",0,14
1318084469358809088,eynews,2020-10-19,07:00:00,#Diversity and #inclusion are the only solution for a sustainable future. Explore what #tech companies can do to recruit better and remove barriers to progression. #BetterWorkingWorld,70001932,+0000,[],"['diversity', 'inclusion', 'tech', 'betterworkingworld']",0,25
1317812681047527427,eynews,2020-10-18,13:00:01,Businesses facing huge challenges and recovery from #COVID19 require balance between transition &amp; transformation. Follow this year’s @MilkenInstitute Global Conference where the pandemic &amp; social injustice are being addressed. #MIGlobal #BetterWorkingWorld  https://t.co/TpGSZahWSJ  https://t.co/wpXYmhNxos,70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['covid19', 'miglobal', 'betterworkingworld']",0,15
1317722078766800898,eynews,2020-10-18,07:00:00,"Predictive #analytics creates a platform to drive transformative solutions across the whole business. Discover how we were able to help companies harness insight and make a change for the now, next, and beyond. #BetterWorkingWorld",70001932,+0000,[],"['analytics', 'betterworkingworld']",0,20
1317450294003945473,eynews,2020-10-17,13:00:01,#COVID19 highlighted technology’s power to enable and empower when implemented well. To discover how #tech could help address world crises follow this year’s @MilkenInstitute Global Conference at #MIGlobal. #BetterWorkingWorld  https://t.co/Onq05l6WOr  https://t.co/UfFK9o6Wke,70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['covid19', 'tech', 'miglobal', 'betterworkingworld']",0,10
1317359692411150338,eynews,2020-10-17,07:00:00,Investors are increasingly eager to measure companies’ intangible value in a more structured way. Learn how #ESG can help organizations create long-term value. #BetterWorkingWorld,70001932,+0000,[],"['esg', 'betterworkingworld']",1,10
1317087914745057286,eynews,2020-10-16,13:00:03,"#COVID19 thrust the global economy onto a new trajectory, bringing huge challenges and highlighting social inequality. This year’s @MilkenInstitute Global Conference is focusing on the pandemic and social injustice. #MIGlobal #BetterWorkingWorld  https://t.co/EWkC8kC7CN  https://t.co/DoV8zZqYyj",70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['covid19', 'miglobal', 'betterworkingworld']",1,11
1317042888514039808,eynews,2020-10-16,10:01:08,"At #MIGlobal this week, we discussed the importance of purpose. What should companies focus on first in the move to long-term value? #BetterWorkingWorld",70001932,+0000,[],"['miglobal', 'betterworkingworld']",3,11
1316997303090204672,eynews,2020-10-16,07:00:00,The privacy challenges that arise from bringing employees back into a working environment must not be underestimated. Find out why it is important to reassure people that their data is safe and secure. #BetterWorkingWorld,70001932,+0000,[],['betterworkingworld'],0,14
1316841121172070400,eynews,2020-10-15,20:39:23,"How will finance meet the moment? “By focusing on long-term value &amp; not always valuing the short-term return,” says @KateBartonEY. Watch the full @MilkenInstitute Global Conference panel here on Finance as a Force for Good.  https://t.co/2cN4K6cMUl #BetterWorkingWorld #MIGlobal",70001932,+0000,"[{'screen_name': 'katebartoney', 'name': 'kate barton', 'id': '2398000598'}, {'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['betterworkingworld', 'miglobal']",0,12
1316837582475530243,eynews,2020-10-15,20:25:19,"Companies can rebuild trust by focusing on environmental, social and governance (#ESG) issues that are particularly valued by younger employees. Read more in @KateBartonEY’s latest blog here:  https://t.co/JEZzl3kNyK #BetterWorkingWorld #MIGlobal",70001932,+0000,"[{'screen_name': 'katebartoney', 'name': 'kate barton', 'id': '2398000598'}]","['esg', 'betterworkingworld', 'miglobal']",1,7
1316835596959199239,eynews,2020-10-15,20:17:26,"Abigail Adams said ‘Do good &amp; be good,’ and companies want to keep it that simple. #ESG focuses on employees, people and what companies can do to help society and the communities they serve – and tax is important in this effort, says @KateBartonEY #BetterWorkingWorld #MIGlobal  https://t.co/mbwmYkdmlJ",70001932,+0000,"[{'screen_name': 'katebartoney', 'name': 'kate barton', 'id': '2398000598'}]","['esg', 'betterworkingworld', 'miglobal']",2,7
1316829840264368128,eynews,2020-10-15,19:54:34,Find out more about how governments are using tax to help businesses and individuals affected by #COVID19:  https://t.co/fsOeFLyLmx #BetterWorkingWorld #MIGlobal,70001932,+0000,[],"['covid19', 'betterworkingworld', 'miglobal']",1,6
1316827735638106112,eynews,2020-10-15,19:46:12,"""Tax functions have served as data warehouses of governments through COVID-19. They’ve digitized their systems so they were able to help governments help people in new &amp; different ways beyond collecting taxes,"" says @KateBartonEY. #BetterWorkingWorld #MIGlobal  https://t.co/zQUOBm57lX",70001932,+0000,"[{'screen_name': 'katebartoney', 'name': 'kate barton', 'id': '2398000598'}]","['betterworkingworld', 'miglobal']",0,2
1316826566782078983,eynews,2020-10-15,19:41:33,"Watch now: @KateBartonEY &amp; panelists are discussing society’s view of financial markets, how tax is creating long-term value &amp; changes needed for the future.  https://t.co/2cN4K6cMUl #BetterWorkingWorld #MIGlobal",70001932,+0000,"[{'screen_name': 'katebartoney', 'name': 'kate barton', 'id': '2398000598'}]","['betterworkingworld', 'miglobal']",1,6
1316824700136366081,eynews,2020-10-15,19:34:08,"We’re LIVE from the Finance as a Force for Good panel at the @MilkenInstitute Global Conference, starting now. @KateBartonEY &amp; panelists will discuss how financial markets can contribute to a more equitable society. Tune-in:  https://t.co/2cN4K6cMUl #BetterWorkingWorld #MIGlobal",70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}, {'screen_name': 'katebartoney', 'name': 'kate barton', 'id': '2398000598'}]","['betterworkingworld', 'miglobal']",1,18
1316725527831605248,eynews,2020-10-15,13:00:04,"Our economic recovery should aim for a greener future &amp; a fairer society. The @MilkenInstitute Global Conference is addressing the pandemic, social injustice &amp; how we can tackle these crises. Follow #MIGlobal for more updates. #BetterWorkingWorld  https://t.co/2kHoJstPAH  https://t.co/qeVBreqLvw",70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['miglobal', 'betterworkingworld']",0,11
1316680221081427968,eynews,2020-10-15,10:00:02,A #BetterWorkingWorld requires transformation &amp; adaption. This year’s @MilkenInstitute Global Conference explores #technology’s role in reimagining the future of work. Follow #MIGlobal for updates &amp; discover our insights on the workplace reimagined here:  https://t.co/GHhtyVkip6  https://t.co/Cm88t9x8fM,70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['betterworkingworld', 'technology', 'miglobal']",0,18
1316634914935242755,eynews,2020-10-15,07:00:00,"Today’s reality shows how #digital transformation is a must for success. Amid the challenges, businesses should value #innovation and aim for resiliency. #BetterWorkingWorld",70001932,+0000,[],"['digital', 'innovation', 'betterworkingworld']",0,18
1316378262499721217,eynews,2020-10-14,14:00:09,How can financial markets contribute to a more equitable society? @KateBartonEY discusses this and more at the @MilkenInstitute Global Conference on 15 October. Watch the livestream at  https://t.co/RznWPYEDA7. #MIGlobal #BetterWorkingWorld  https://t.co/GpRXQXP7zJ,70001932,+0000,"[{'screen_name': 'katebartoney', 'name': 'kate barton', 'id': '2398000598'}, {'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['miglobal', 'betterworkingworld']",0,17
1316348034528182272,eynews,2020-10-14,12:00:02,"When a company embarks on transformation, it should aim to generate long-term value for all its stakeholders. Discover more at this year’s @MilkenInstitute Global Conference by following #MIGlobal. #BetterWorkingWorld  https://t.co/cXTHtPwgHF  https://t.co/isXM6eGmFg",70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['miglobal', 'betterworkingworld']",0,14
1316324780878950400,eynews,2020-10-14,10:27:38,"This week at #MIGlobal, we're discussing business' role in societal change. What is most needed for an effective and sustainable recovery? #BetterWorkingWorld",70001932,+0000,[],"['miglobal', 'betterworkingworld']",1,4
1316272527950467072,eynews,2020-10-14,07:00:00,Consumers of all generations have come to expect fast and intuitive #digital experiences from different organizations. Explore how to drive long-term value creation through an efficient agenda. #BetterWorkingWorld,70001932,+0000,[],"['digital', 'betterworkingworld']",0,7
1316133452064980992,eynews,2020-10-13,21:47:22,"Developed by @wef, @BankofAmerica &amp; the Big 4, new environmental, social &amp; governance (#ESG) metrics will help companies demonstrate purpose &amp; long-term value.  For more details, download the full report:  https://t.co/sfBLZxbAca #BetterWorkingWorld #MIGlobal",70001932,+0000,"[{'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}, {'screen_name': 'bankofamerica', 'name': 'bank of america', 'id': '204881628'}]","['esg', 'betterworkingworld', 'miglobal']",0,8
1316131564284190723,eynews,2020-10-13,21:39:52,"In a year's time will there be more focus on purpose? We're hoping the International Business Council's work will cascade to many other companies. The pandemic has sped up needs like digital transformation and #ESG, says @Carmine_DiSibio. #BetterWorkingWorld #MIGlobal  https://t.co/0lZDB8acnL",70001932,+0000,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}]","['esg', 'betterworkingworld', 'miglobal']",1,10
1316127390087761926,eynews,2020-10-13,21:23:16,"We're at a point now where we have to do more for climate change, the environment and in #ESG, says @Carmine_DiSibio, speaking on the importance of demonstrating long-term value. #BetterWorkingWorld #MIGlobal",70001932,+0000,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}]","['esg', 'betterworkingworld', 'miglobal']",1,5
1316122598661664769,eynews,2020-10-13,21:04:14,Panelists at #MIGlobal are discussing the importance of defining company purpose vs. profits. Here’s a look at some of our FY20 commitments to people &amp; society that reflect our purpose to build a #BetterWorkingWorld.  https://t.co/EdJ9vi8yiz,70001932,+0000,[],"['miglobal', 'betterworkingworld']",1,8
1316118893954510849,eynews,2020-10-13,20:49:31,"Watch now: @Carmine_DiSibio and panelists discuss business’s role in addressing the immense challenges #COVID19 has brought to the forefront, live at the @MilkenInstitute Global Conference.  https://t.co/MTJbwtHxjS #BetterWorkingWorld #MIGlobal",70001932,+0000,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}, {'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['covid19', 'betterworkingworld', 'miglobal']",1,6
1316117207227736064,eynews,2020-10-13,20:42:49,"We’re LIVE from the Purpose-Driven Companies panel at the @MilkenInstitute Global Conference, starting now. @Carmine_DiSibio &amp; panelists are discussing how businesses can ensure they’re supporting necessary change. Tune-in:  https://t.co/MTJbwtHxjS #BetterWorkingWorld #MIGlobal",70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}, {'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}]","['betterworkingworld', 'miglobal']",1,22
1316042881220726784,eynews,2020-10-13,15:47:28,How can a time of great crisis become a time of great innovation? Watch how we're collaborating with leading health care organizations around the world to help save lives on the #COVID19 front line:  https://t.co/a9oRiuo876 #BetterWorkingWorld #ReframeYourFuture,70001932,+0000,[],"['covid19', 'betterworkingworld', 'reframeyourfuture']",0,8
1316030949528870912,eynews,2020-10-13,15:00:03,"To achieve long-term business success, a future-back approach may be best. For inspiration on navigating change and fostering #growth, follow this year’s @MilkenInstitute Global Conference at #MIGlobal. #BetterWorkingWorld  https://t.co/awkt0etuGT  https://t.co/wZDIrqQc0b",70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['growth', 'miglobal', 'betterworkingworld']",0,6
1315985698336518144,eynews,2020-10-13,12:00:14,"This week at the @MilkenInstitute Global Conference, we discuss the role of business in tackling the pandemic, demonstrating long-term value &amp; building a #BetterWorkingWorld for all. Here’s a look at some of our FY20 commitments to people &amp; society. #MIGlobal  https://t.co/rr3U3FESVB",70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['betterworkingworld', 'miglobal']",0,13
1315940351908220930,eynews,2020-10-13,09:00:03,Where should you start when transforming your operations? Find out how the right conversations helped a bank to hone a cloud-enabled finance transformation strategy. #ReframeYourFuture #BetterWorkingWorld  https://t.co/w10YIvm24C  https://t.co/11V0XoRNBc,70001932,+0000,[],"['reframeyourfuture', 'betterworkingworld']",0,9
1315918760042061824,eynews,2020-10-13,07:34:15,Digital transformation in the #health industry may bring long-term advantage in access to patients and a more satisfying customer experience. Find out how to pursue opportunities and create new strategies. #BetterWorkingWorld,70001932,+0000,[],"['health', 'betterworkingworld']",0,19
1315683681340723203,eynews,2020-10-12,16:00:08,How can businesses ensure they're supporting necessary change? @Carmine_DiSibio discusses this and more at the @MilkenInstitute Global Conference on 13 October. Watch the livestream at  https://t.co/RznWPYEDA7. #MIGlobal #BetterWorkingWorld  https://t.co/FLvjjAq0KC,70001932,+0000,"[{'screen_name': 'carmine_disibio', 'name': 'carmine di sibio', 'id': '1086200561152724994'}, {'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['miglobal', 'betterworkingworld']",0,24
1315680881697316868,eynews,2020-10-12,15:49:01,A #BetterWorkingWorld requires transformation and adaption. This year’s @MilkenInstitute Global Conference is exploring #technology’s role in reimagining the future of work. Follow #MIGlobal for updates.  https://t.co/IlTz4xUtBd  https://t.co/PvxhWBfim8,70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['betterworkingworld', 'technology', 'miglobal']",0,13
1315653606331224065,eynews,2020-10-12,14:00:38,See how this time of change can be an opportunity to #ReframeYourFuture and ask new and different questions. #BetterWorkingWorld  https://t.co/AoLf7oGnNR  https://t.co/IvQW0st8VC,70001932,+0000,[],"['reframeyourfuture', 'betterworkingworld']",0,10
1315593474440224768,eynews,2020-10-12,10:01:41,This week's @MilkenInstitute Global Conference will reflect on issues shaping our reality. What’s the biggest priority for biz right now? #BetterWorkingWorld #MIGlobal,70001932,+0000,"[{'screen_name': 'milkeninstitute', 'name': 'milken institute', 'id': '16373878'}]","['betterworkingworld', 'miglobal']",0,7
1315593059493707776,eynews,2020-10-12,10:00:02,86% of the time of #HR professionals is spent on admin work within HR.  Future people function should operate horizontally across your organization to activate experiences that drive long-term value. Read how:  https://t.co/gJVnJBH5ev #BetterWorkingWorld #BetterQuestions,70001932,+0000,[],"['hr', 'betterworkingworld', 'betterquestions']",0,10
1315547751694835719,eynews,2020-10-12,07:00:00,"COVID-19 is clearly the dominant issue of 2020 and will impact all industries into 2021, including #mining and #metals. Explore top 10 business risks and opportunities to consider now. #BetterWorkingWorld",70001932,+0000,[],"['mining', 'metals', 'betterworkingworld']",0,17
1315276018106724353,eynews,2020-10-11,13:00:14,"EY people are helping build a #BetterWorkingWorld.  When #COVID19 struck, Australasia children's learning provider StarTime needed to rethink its business model. EY tax &amp; talent teams helped transform the brand's programming into a virtual offering. @EY_Australia #BetterTogether  https://t.co/ZVJ9tnBXSS",70001932,+0000,"[{'screen_name': 'ey_australia', 'name': 'ey australia', 'id': '195652305'}]","['betterworkingworld', 'covid19', 'bettertogether']",0,29
1315245761752379399,eynews,2020-10-11,11:00:00,Take a look at the high-impact scenarios for the world beyond #COVID19 that should be on your radar and the guiding principles for leaders steering their organizations through a time of unprecedented uncertainty.  https://t.co/UdSTZubqtC #ReframeYourFuture #BetterWorkingWorld,70001932,+0000,[],"['covid19', 'reframeyourfuture', 'betterworkingworld']",0,11
