id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count
1319713532657762308,pwc,2020-10-23,18:53:19,"You’re invited! We’re having a #PwCxSlush webinar on 24 Nov for #startups, #investors and corporates. Sign up here:  https://t.co/NcDG8EamPZ  https://t.co/b9NLOcE7rX",40937524,+0000,[],"['pwcxslush', 'startups', 'investors']",0,14
1319682554602151938,pwc,2020-10-23,16:50:14,How can #insurers come together with governments to close the protection gap? Our @JimBichard weighs in:  https://t.co/pXpE4xiZkI #ReinventTheFuture #FutureFS  https://t.co/1wIKDPq898,40937524,+0000,"[{'screen_name': 'jimbichard', 'name': 'jim bichard', 'id': '3097946013'}]","['insurers', 'reinventthefuture', 'futurefs']",0,20
1319664712158793728,pwc,2020-10-23,15:39:20,"The 4 global crises: Prosperity, technology, institutional legitimacy &amp; leadership. @blairsheppard shares an interesting synopsis of each with @azeem Ashar &amp; explains why we need to act on them now. Watch. #10Years2Midnight  https://t.co/IGh91JOCT2",40937524,+0000,"[{'screen_name': 'blairsheppard', 'name': 'blair sheppard', 'id': '373463939'}, {'screen_name': 'azeem', 'name': 'azeem azhar', 'id': '7640782'}]",['10years2midnight'],0,8
1319657091284520961,pwc,2020-10-23,15:09:03,"The well-being, safety and development of our people is at the heart of everything we do - now more than ever. Details in our Global Annual Review.  https://t.co/rieU7Busww #PwCProud  https://t.co/ubkYDTHlSJ",40937524,+0000,[],['pwcproud'],0,16
1319624780585336832,pwc,2020-10-23,13:00:39,Happening soon! @Bob_Moritz is taking part in a unique @HeForShe conversation today at 10 am EDT about ways to achieve equal pay &amp; the important role men play. You can still sign up here to join:  https://t.co/idIaRdGUeM  https://t.co/fZSoWDQXYL,40937524,+0000,"[{'screen_name': 'bob_moritz', 'name': 'bob moritz', 'id': '2419427275'}, {'screen_name': 'heforshe', 'name': 'heforshe', 'id': '2327359038'}]",[],0,8
1319350348998475776,pwc,2020-10-22,18:50:10,"COVID has impacted everyone. And in one way or another, we all have a part to play in addressing it. Our Global Annual Review details our approach. See here.  https://t.co/KtbXlllqRK #PwCProud  https://t.co/jFhBkYXg0f",40937524,+0000,[],['pwcproud'],0,14
1319334269727145984,pwc,2020-10-22,17:46:16,"How can a tech-enabled approach to #compliance mitigate business risk? Our Kim David Greenwood, Sean Torcasi and Matt Kral share new AI-powered solutions for evaluating risks. @stratandbiz  https://t.co/73EmCGQeR3",40937524,+0000,"[{'screen_name': 'stratandbiz', 'name': 'strategy+business', 'id': '365495044'}]",['compliance'],0,14
1319312588770070534,pwc,2020-10-22,16:20:07,There are solution-oriented practices we can begin implementing now to achieve equal pay for all. Let’s talk about them. Join @Bob_Moritz &amp; others tomorrow. Sign up here.  https://t.co/idIaRdGUeM @HeForShe  https://t.co/4qD8a7JWz9,40937524,+0000,"[{'screen_name': 'bob_moritz', 'name': 'bob moritz', 'id': '2419427275'}, {'screen_name': 'heforshe', 'name': 'heforshe', 'id': '2327359038'}]",[],0,7
1319294981052444672,pwc,2020-10-22,15:10:09,"Delivering economic value and societal cohesion through good jobs. Our @bhushansethi1, @Justinebrown &amp; @steffgoldberg46 offer insights.  https://t.co/fxRVlMHOSJ @T20Solutions  https://t.co/kVrfsdoYiU",40937524,+0000,"[{'screen_name': 'bhushansethi1', 'name': 'bhushan sethi', 'id': '3212838617'}, {'screen_name': 'justinebrown', 'name': 'justine brown', 'id': '23077245'}, {'screen_name': 'steffgoldberg46', 'name': 'stefanie goldberg', 'id': '743870610003140608'}, {'screen_name': 't20solutions', 'name': 't20 saudi arabia', 'id': '933014124698787842'}]",[],0,10
1319262361962897410,pwc,2020-10-22,13:00:32,Happening in one hour: Hear our Global Chairman @Bob_Moritz talk about mobilizing a reskilling revolution for 1 billion people at risk. Join here:  https://t.co/NT55XhHcuz @wef #JobsReset Summit  https://t.co/lBa2abLzwq,40937524,+0000,"[{'screen_name': 'bob_moritz', 'name': 'bob moritz', 'id': '2419427275'}, {'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]",['jobsreset'],0,4
1319250945973379073,pwc,2020-10-22,12:15:10,Which new economic targets beyond GDP should be adopted in the post-pandemic world? @Bob_Moritz &amp; others talked about it at the @wef #JobsReset Summit. Watch the replay:  https://t.co/QBPBtSvW3z  https://t.co/hz39U4SBYS,40937524,+0000,"[{'screen_name': 'bob_moritz', 'name': 'bob moritz', 'id': '2419427275'}, {'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]",['jobsreset'],0,10
1319199341534498816,pwc,2020-10-22,08:50:07,The future of #financialservices - we share our perspective. Take a look.  https://t.co/SdonBR3LRE #ReinventtheFuture #FutureofFS  https://t.co/32vpnvARHQ,40937524,+0000,[],"['financialservices', 'reinventthefuture', 'futureoffs']",0,20
1318985459700301825,pwc,2020-10-21,18:40:13,What’s driving the resilience &amp; performance of #PrivateBusinesses in times of uncertainty? Our @EnglischPeter outlines it here.  https://t.co/OwN2mwBs4U #epbs  https://t.co/BoQNer58x6,40937524,+0000,"[{'screen_name': 'englischpeter', 'name': 'peter englisch', 'id': '1088084607860461574'}]","['privatebusinesses', 'epbs']",0,7
1318966843479031809,pwc,2020-10-21,17:26:15,"Heightening #cybersecurity to promote safety &amp; fairness for citizens in a post-COVID-19 digital world. @bhushansethi1, @steffgoldberg46 &amp; co-authors explore here.  https://t.co/t16Y2UtN3l @T20Solutions  https://t.co/yrPRznn5HO",40937524,+0000,"[{'screen_name': 'bhushansethi1', 'name': 'bhushan sethi', 'id': '3212838617'}, {'screen_name': 'steffgoldberg46', 'name': 'stefanie goldberg', 'id': '743870610003140608'}, {'screen_name': 't20solutions', 'name': 't20 saudi arabia', 'id': '933014124698787842'}]",['cybersecurity'],0,17
1318950200149495812,pwc,2020-10-21,16:20:07,What role can - and should - men play in achieving equal pay for women? @Bob_Moritz &amp; others to talk about it on Friday. Join them! Sign up here.  https://t.co/idIaRdGUeM @HeForShe  https://t.co/ZmpB9a7byn,40937524,+0000,"[{'screen_name': 'bob_moritz', 'name': 'bob moritz', 'id': '2419427275'}, {'screen_name': 'heforshe', 'name': 'heforshe', 'id': '2327359038'}]",[],0,16
1318901949111160832,pwc,2020-10-21,13:08:23,"In times of crisis, adapting quickly is imperative. Hear from our Global Chairman, @Bob_Moritz, about our response to COVID &amp; how we’re working together to build a better tomorrow. #PwCProud  https://t.co/5cDmHJVLSd  https://t.co/Dv8FpXQ48V",40937524,+0000,"[{'screen_name': 'bob_moritz', 'name': 'bob moritz', 'id': '2419427275'}]",['pwcproud'],0,6
1318730027593183232,pwc,2020-10-21,01:45:14,"The twin impact of COVID-19 and automation on good jobs across the G20. Our @bhushansethi1, @Justinebrown &amp; @steffgoldberg46 weigh in.  https://t.co/fxRVlMZpKh @T20Solutions  https://t.co/CmWvo15L1M",40937524,+0000,"[{'screen_name': 'bhushansethi1', 'name': 'bhushan sethi', 'id': '3212838617'}, {'screen_name': 'justinebrown', 'name': 'justine brown', 'id': '23077245'}, {'screen_name': 'steffgoldberg46', 'name': 'stefanie goldberg', 'id': '743870610003140608'}, {'screen_name': 't20solutions', 'name': 't20 saudi arabia', 'id': '933014124698787842'}]",[],0,16
1318646974539849742,pwc,2020-10-20,20:15:12,How do you guard against a multitude of threat vectors and actors? In a word: resilience. Explore the threat outlook for 2021.  https://t.co/K4PzMrwVhD #DigitalResilience #digitaltrustinsights  https://t.co/Kc8tN3iXGx,40937524,+0000,[],"['digitalresilience', 'digitaltrustinsights']",0,6
1318640680277782529,pwc,2020-10-20,19:50:11,The ongoing shift in consumer viewing habits continues its impact on the traditional TV advertising model. Can it adapt? Details in #PwCOutlook:  https://t.co/3pYH4asOlW,40937524,+0000,[],['pwcoutlook'],1,6
1318577499119456263,pwc,2020-10-20,15:39:08,"1 billion workers are at risk of permanent displacement. It’s time for a “reskilling revolution” - Hear our Global Chairman @Bob_Moritz &amp; others talk about it at the @wef #JobsReset Summit, 22 Oct., 10am EDT/4pm CET.  https://t.co/NT55XhHcuz  https://t.co/E3J4bbFxkD",40937524,+0000,"[{'screen_name': 'bob_moritz', 'name': 'bob moritz', 'id': '2419427275'}, {'screen_name': 'wef', 'name': 'world economic forum', 'id': '5120691'}]",['jobsreset'],1,51
1318552905385971713,pwc,2020-10-20,14:01:24,"Our Global Annual Review just launched. Explore a summary of our impact, our response to COVID, and how we are protecting &amp; developing our people.  https://t.co/5cDmHJVLSd #PwCProud  https://t.co/DWdbldVsQI",40937524,+0000,[],['pwcproud'],1,23
1318529974081650689,pwc,2020-10-20,12:30:17,"With stay-at-home orders across the globe due to COVID-19, reliance on digital technology to live, work &amp; learn is unprecedented. So is the rise in cybercrime. @bhushansethi1, @steffgoldberg46 &amp; co-authors explore here.  https://t.co/t16Y2UtN3l @T20Solutions  https://t.co/eNUhA7sF8R",40937524,+0000,"[{'screen_name': 'bhushansethi1', 'name': 'bhushan sethi', 'id': '3212838617'}, {'screen_name': 'steffgoldberg46', 'name': 'stefanie goldberg', 'id': '743870610003140608'}, {'screen_name': 't20solutions', 'name': 't20 saudi arabia', 'id': '933014124698787842'}]",[],0,8
1318507343479513088,pwc,2020-10-20,11:00:22,Designing a five-star #5G network to boost Hungary’s economic growth. See how we helped craft a winning strategy:   https://t.co/McYJdov9TD  https://t.co/TlRf5UzBio,40937524,+0000,[],['5g'],0,8
1318473300406902784,pwc,2020-10-20,08:45:05,"When it comes to equal pay for women, men have an important role to play as allies. Join @Bob_Moritz &amp; others in a unique conversation, 23 Oct. Sign up here.  https://t.co/idIaRdGUeM @HeForShe  https://t.co/DULRy7QkgS",40937524,+0000,"[{'screen_name': 'bob_moritz', 'name': 'bob moritz', 'id': '2419427275'}, {'screen_name': 'heforshe', 'name': 'heforshe', 'id': '2327359038'}]",[],0,33
1318344963256713223,pwc,2020-10-20,00:15:07,How did your company's response to the COVID19 pandemic compare with your peers? Share your experience. Take our Global Crisis Survey 2021 now for instant feedback &amp; recommendations.  https://t.co/fRfnAGvngC #CrisisResponse #BusinessResilience  https://t.co/wkjooX3WQV,40937524,+0000,[],"['crisisresponse', 'businessresilience']",0,19
1318225577543897093,pwc,2020-10-19,16:20:43,The impact #blockchain can have on the global economy and the 5 biggest benefits for organisations. See our new report.  https://t.co/pwv7n5EvOw #TimeForTrust  https://t.co/NTPuifpdvu,40937524,+0000,[],"['blockchain', 'timefortrust']",0,10
1318181391759233025,pwc,2020-10-19,13:25:09,"If we’re serious about achieving equal pay, we need proven solutions. Let’s talk about it. Join @Bob_Moritz &amp; others on 23 Oct. for an important conversation.  https://t.co/idIaRdGUeM @HeForShe  https://t.co/Bxx0TJObrs",40937524,+0000,"[{'screen_name': 'bob_moritz', 'name': 'bob moritz', 'id': '2419427275'}, {'screen_name': 'heforshe', 'name': 'heforshe', 'id': '2327359038'}]",[],1,28
1318149920319299584,pwc,2020-10-19,11:20:05,"“Companies that have invested in upskilling have seen better employee satisfaction. Because do not forget, people want to be reskilled.” -- @carolstubbings in @Microsoft report. More here.  https://t.co/AL0j7gZBtF  https://t.co/LAs8XOlmON",40937524,+0000,"[{'screen_name': 'carolstubbings', 'name': 'carol stubbings', 'id': '1690939160'}, {'screen_name': 'microsoft', 'name': 'microsoft', 'id': '74286565'}]",[],1,59
1318109664798822401,pwc,2020-10-19,08:40:08,"In times of crisis, interdependence &amp; inclusiveness are valuable strategic markers. See more on these + other alternative ways to measure success. #10Years2Midnight  https://t.co/u6LoSF9voL  https://t.co/aivozUxHyB",40937524,+0000,[],['10years2midnight'],0,7
1317553507097038848,pwc,2020-10-17,19:50:09,Traditional measurements of success — like GDP &amp; shareholder value — don’t account for equity of citizens/employees. What data to rely on instead. #10Years2Midnight  https://t.co/u6LoSF9voL  https://t.co/BdZGilgNte,40937524,+0000,[],['10years2midnight'],0,20
1317484124760907777,pwc,2020-10-17,15:14:27,Solutions for gender equality. Equal Pay &amp; the Role of Men. @Bob_Moritz &amp; others to speak on 23 Oct. Join in. Sign up here:  https://t.co/idIaRdGUeM  https://t.co/EQAAJ26zV2,40937524,+0000,"[{'screen_name': 'bob_moritz', 'name': 'bob moritz', 'id': '2419427275'}]",[],0,26
1317168709086175238,pwc,2020-10-16,18:21:06,63.4% of our respondents said they have seen positive impact from a ‘Local First’ initiative. Learn more about local approaches to economic development in our new book.  https://t.co/IGh91JOCT2 #10Years2Midnight  https://t.co/sa9ytIGXIi,40937524,+0000,[],['10years2midnight'],0,4
1317155904735817728,pwc,2020-10-16,17:30:13,#Esports set to continue impressive growth through 2024. What's driving it? Details in the #PwCOutlook:  https://t.co/3pYH4asOlW  https://t.co/8CnumjAlmT,40937524,+0000,[],"['esports', 'pwcoutlook']",0,15
1317145817187291137,pwc,2020-10-16,16:50:08,How can your #CISO make a difference for your business today? Here’s what executives told us in our latest Global Digital Trust Insights survey:  https://t.co/K4PzMrwVhD #DigitalResilience #digitaltrustinsights  https://t.co/gcE8HHfA0z,40937524,+0000,[],"['ciso', 'digitalresilience', 'digitaltrustinsights']",1,7
1317106790501408768,pwc,2020-10-16,14:15:04,"In a fractured world, companies — not just countries — can act to solve crises. Follow our @BlairSheppard to see his thoughts on corporate responsibility in addressing the world’s most acute issues. #10Years2Midnight  https://t.co/XKAiieZDx9  https://t.co/Tyb1y1B68p",40937524,+0000,"[{'screen_name': 'blairsheppard', 'name': 'blair sheppard', 'id': '373463939'}]",['10years2midnight'],2,16
1316989817528455168,pwc,2020-10-16,06:30:15,Ecommerce. Curbside pickup. Contactless delivery. Many #ConsumerTrends accelerated by the pandemic are here to stay. How B2C companies can demonstrate agility &amp; respond quickly to the new normal. @stratandbiz  https://t.co/c04716Afn4  https://t.co/KXy836xcgM,40937524,+0000,"[{'screen_name': 'stratandbiz', 'name': 'strategy+business', 'id': '365495044'}]",['consumertrends'],2,8
1316827474605608970,pwc,2020-10-15,19:45:10,"Our Digital Twin addressed processes, governance, decision-making, structure and culture to help people get unstuck. Read the story:  https://t.co/tx7zspF8E4  https://t.co/14RJrgMikR",40937524,+0000,[],[],0,5
1316777155884470273,pwc,2020-10-15,16:25:13,Encouraging the creation of good jobs &amp; driving out bad jobs (without driving out jobs altogether) can help accelerate post-pandemic economic recovery. Our specialists talk about it here.  https://t.co/fxRVlMHOSJ @LuliCardini  https://t.co/KLQASFIqsd,40937524,+0000,"[{'screen_name': 'lulicardini', 'name': 'alejandra cardini', 'id': '912419090270244864'}]",[],0,15
1316748301191045120,pwc,2020-10-15,14:30:33,"A new @PwCUS study finds that soft-skills #VRtraining for employees can be engaging, fast, and cost-effective. See the findings. #NewWorldNewSkills  https://t.co/LfInX6iGVq  https://t.co/tlsJdSoU3e",40937524,+0000,"[{'screen_name': 'pwcus', 'name': 'pwc us', 'id': '24636272'}]","['vrtraining', 'newworldnewskills']",0,5
1316732139229065216,pwc,2020-10-15,13:26:20,"Cities around the world are showing how a pro-active, coordinated #COVID19response yields immediate results &amp; lays foundations for long-term resilience. Details here.  https://t.co/v64uptyVvO #smartcities  https://t.co/ePf3M3urie",40937524,+0000,[],"['covid19response', 'smartcities']",0,7
1316705413845463040,pwc,2020-10-15,11:40:08,#CryptoTax guidance is increasing worldwide -- but regulators are struggling to keep up with the pace of innovation and guidance is needed. More in our Global Crypto Tax Report:  https://t.co/zqxF2Un0Fq #DeFi  https://t.co/4UboxwBDmT,40937524,+0000,[],"['cryptotax', 'defi']",0,19
1316440642608918528,pwc,2020-10-14,18:08:02,How might #Election2020 impact global trade? @PwCUS vice chairman @neilkdhar shares findings from the latest Road to Election 2020 survey. Read what 537 business leaders had to say.  https://t.co/fmFA8wro5x  https://t.co/IPO0VRyBaT,40937524,+0000,"[{'screen_name': 'pwcus', 'name': 'pwc us', 'id': '24636272'}, {'screen_name': 'neilkdhar', 'name': 'neil dhar', 'id': '770277013'}]",['election2020'],0,3
1316402563076493313,pwc,2020-10-14,15:36:43,"On #WellnessWednesday &amp; always, your well-being matters. Which of the following do you think would be most helpful for your employer to offer/support? Let us know &amp; stay tuned for an upcoming report on results by our Christine Randazzo. #WorldMentalHealthDay",40937524,+0000,[],"['wellnesswednesday', 'worldmentalhealthday']",2,22
1316385861899083778,pwc,2020-10-14,14:30:21,A potential US$1.76 trillion boost to the global GDP over the next 10 years? That’s hard to ignore. Explore what #blockchain can do:  https://t.co/jeNpmQBQgv  https://t.co/s5PfdImXaJ,40937524,+0000,[],['blockchain'],0,21
1316368646785118210,pwc,2020-10-14,13:21:56,Blueprints on 2pillars of tax digitalisation/globalisation: attribution of revenues &amp; introduction of a minimum tax. What’s been decided? Register for our 16 Oct webcast to find out:  https://t.co/mcXYag8SCJ  https://t.co/LJp0aN3sR7,40937524,+0000,[],[],0,2
1316295237329915905,pwc,2020-10-14,08:30:14,Building a high-caliber #DataAnalysis capability isn’t an overnight phenomenon. A guide for turning information into business insight in our changing world. @stratandbiz  https://t.co/evA4ID08sE  https://t.co/DyL1RbaEd1,40937524,+0000,"[{'screen_name': 'stratandbiz', 'name': 'strategy+business', 'id': '365495044'}]",['dataanalysis'],0,26
1316103955328438278,pwc,2020-10-13,19:50:09,"We want to hear from you. Our Global Crisis Survey 2021 aims to capture data &amp; offer a framework for preparation, recovery &amp; resilience. Take it now.  https://t.co/fRfnAGvngC #CrisisManagement #BusinessResilience  https://t.co/YLDR9Lsyl9",40937524,+0000,[],"['crisismanagement', 'businessresilience']",1,7
1316051097165987842,pwc,2020-10-13,16:20:07,What are 7 macro trends driving change in the #FinancialServices industry? Our @garvey_jp shares them here.  https://t.co/58j55D2ix3 #ReinventtheFuture #FutureFS  https://t.co/4CSwplfrpO,40937524,+0000,"[{'screen_name': 'garvey_jp', 'name': 'john garvey', 'id': '441996004'}]","['financialservices', 'reinventthefuture', 'futurefs']",1,16
1316035285306798080,pwc,2020-10-13,15:17:17,What do the #OECD’s Blueprints on tax digitalisation/globalisation mean for multinational enterprises? What do they mean for you? Join our 16 Oct. webcast:  https://t.co/mcXYag8SCJ  https://t.co/X7ha7Jvpc9,40937524,+0000,[],['oecd'],0,6
1316009582347595776,pwc,2020-10-13,13:35:09,"Good jobs are not limited to a particular industry, geography or demographic—the dimensions of good work go well beyond that. Our specialists talk about it here.  https://t.co/fxRVlMHOSJ @T20Solutions  https://t.co/Q7IVsQOTsp",40937524,+0000,"[{'screen_name': 't20solutions', 'name': 't20 saudi arabia', 'id': '933014124698787842'}]",[],0,16
1315980632934232067,pwc,2020-10-13,11:40:07,5 ways retail &amp; consumer leaders can quickly reconfigure their business models in response to rapidly changing consumer behaviour. @stratandbiz #RetailEvolution   https://t.co/c04716Afn4  https://t.co/JoBYcfeQP2,40937524,+0000,"[{'screen_name': 'stratandbiz', 'name': 'strategy+business', 'id': '365495044'}]",['retailevolution'],0,13
1315935326062419969,pwc,2020-10-13,08:40:05,"Flexibility is the top magnet for new hires in #cybersecurity, according to our 2021 Global Digital Trust Insights 2021 survey. Details here.  https://t.co/K4PzMrwVhD #DigitalResilience #digitaltrustinsights  https://t.co/P5x7s0NMpb",40937524,+0000,[],"['cybersecurity', 'digitalresilience', 'digitaltrustinsights']",0,13
1315901481070080000,pwc,2020-10-13,06:25:36,Our #TimeForTrust blockchain report is out today. Discover how #blockchain can transform your organisation &amp; the global economy over the next decade. Download here:  https://t.co/pwv7n5EvOw  https://t.co/j5EurTagL7,40937524,+0000,[],"['timefortrust', 'blockchain']",0,12
1315745303316881411,pwc,2020-10-12,20:05:00,Trade Activator is #PwCProud to be a Global #Innovation Challenge 2020 finalist. Stay tuned for the winner &amp; learn more about our annual innovative skills and tech-enabled solutions challenge here. @PwC_Switzerland  https://t.co/S1EmZCWKbk  https://t.co/JBFY0Cx6B9,40937524,+0000,"[{'screen_name': 'pwc_switzerland', 'name': 'pwc switzerland', 'id': '92024210'}]","['pwcproud', 'innovation']",1,7
1315711365294764032,pwc,2020-10-12,17:50:08,Turning the #5G hype into an advantage requires careful planning and a full-circle view of your business. Explore it here:  https://t.co/McYJdov9TD  https://t.co/IemmpEyazu,40937524,+0000,[],['5g'],1,7
