id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count,retweets_count,replies_count.1,urls,cleaned_review,sentiment_polarity,sentiment,sentiment_int
1321584780912320513,deloitte,2020-10-29,04:19:00,ITR recognizes 152 Deloitte leaders from 46 jurisdictions in their ninth edition of Indirect Tax Leaders guide. Well done!  https://t.co/PS9LwxRypQ,8457092,530,[],[],0,9,0,0,['https://deloi.tt/3mCwAH7'],itr recognizes 152 deloitte leaders from 46 jurisdictions in their ninth edition of indirect tax leaders guide well done,0.0,Neutral,0
1321569681157873666,deloitte,2020-10-29,03:19:00,.@IMOHQ is working to reduce #GHGemissions from #shipping by at least 40% by 2030. How can the #shipping industry unite and take an urgent action? Register for tomorrow's webinar at 14:00 BST with @PetroleumEcon.  https://t.co/5lsGi0ZImn,8457092,530,"['IMOHQ', 'PetroleumEcon']","['GHGemissions', 'shipping', 'shipping']",1,7,0,1,['https://deloi.tt/2HG2EdZ'],imohq is working to reduce ghgemissions from shipping by at least 40 by 2030 how can the shipping industry unite and take an urgent action register for tomorrows webinar at 1400 bst with petroleumecon,-0.09999999999999999,Neutral,0
1321562131993681920,deloitte,2020-10-29,02:49:00,A proud moment for Deloitte being named the Americas Transfer Pricing firm of the year for the fourth consecutive year @IntlTaxReview’s 2020 Americas Tax Awards.  https://t.co/vYmoqbj16r,8457092,530,['IntlTaxReview'],[],0,15,5,0,['https://deloi.tt/3oDU0gK'],a proud moment for deloitte being named the americas transfer pricing firm of the year for the fourth consecutive year intltaxreviews 2020 americas tax awards,0.20000000000000004,Positive,1
1321512056844177415,deloitte,2020-10-28,23:30:01,How can #manufacturers accelerate digital initiatives and drive results? Learn how an ecosystem approach can multiply the #smartmanufacturing efforts. #Industry40  https://t.co/ZGMX5A64hh  https://t.co/2eDBXXkrgo,8457092,530,[],"['manufacturers', 'smartmanufacturing', 'Industry40']",0,7,1,0,['https://deloi.tt/35Em8rv'],how can manufacturers accelerate digital initiatives and drive results learn how an ecosystem approach can multiply the smartmanufacturing efforts industry40,0.0,Neutral,0
1321466757962440705,deloitte,2020-10-28,20:30:01,How are life sciences companies looking to build their pipelines to harness the latest innovations in life sciences and drug discovery? Join us on the virtual panel at @FTLIveHealth #FTPharma.   https://t.co/SgFOPJ9O5l  https://t.co/anuhc6B4K8,8457092,530,['FTLIveHealth'],['FTPharma'],1,9,2,1,['https://deloi.tt/3kNpwHb'],how are life sciences companies looking to build their pipelines to harness the latest innovations in life sciences and drug discovery join us on the virtual panel at ftlivehealth ftpharma,0.5,Positive,1
1321409627553173505,deloitte,2020-10-28,16:43:00,Discover the key factors in #electricvehicle growth over the next ten years in this article from @automotiveworld.  https://t.co/khiGca9HhB,8457092,530,['automotiveworld'],['electricvehicle'],0,13,1,0,['https://deloi.tt/3mttwwN'],discover the key factors in electricvehicle growth over the next ten years in this article from automotiveworld,0.0,Neutral,0
1321406363696832525,deloitte,2020-10-28,16:30:02,Our research reveals the impact #COVID19 has had on working women. 7/10 women who experienced negative shifts in their routine as a result of the pandemic believe their career progression will slow down. Learn how organizations can help:  https://t.co/7cu53takUF  https://t.co/AXoH5gFLgB,8457092,530,[],['COVID19'],1,19,9,1,['https://deloi.tt/37NbFgi'],our research reveals the impact covid19 has had on working women 710 women who experienced negative shifts in their routine as a result of the pandemic believe their career progression will slow down learn how organizations can help,0.011111111111111092,Neutral,0
1321170804177031168,deloitte,2020-10-28,00:54:00,Pressures toward #sustainability are reaching a tipping point. Learn how businesses can accelerate their sustainability transformation to find new opportunities and avenues for growth.  https://t.co/DgbMnaQ1Ik,8457092,530,[],['sustainability'],0,26,11,0,['https://deloi.tt/3dXEesc'],pressures toward sustainability are reaching a tipping point learn how businesses can accelerate their sustainability transformation to find new opportunities and avenues for growth,0.13636363636363635,Positive,1
1321089273244897281,deloitte,2020-10-27,19:30:02,How can business transformation powered by #Workday #CloudTechnology help organisations scale and deliver upon business goals? Join us for a series of roundtable discussions with Deloitte and Workday to learn more.  https://t.co/rsjAArlrBB  https://t.co/gFrR8wHOpw,8457092,530,[],"['Workday', 'CloudTechnology']",0,10,2,0,['https://deloi.tt/3kw1TCN'],how can business transformation powered by workday cloudtechnology help organisations scale and deliver upon business goals join us for a series of roundtable discussions with deloitte and workday to learn more,0.5,Positive,1
1321059071550697472,deloitte,2020-10-27,17:30:01,International Tax Review (ITR) has recognized 166 Deloitte professionals in the 2021 Tax Controversy Leaders Guide. Well done!  https://t.co/JSlHk43QhN,8457092,530,[],[],1,6,2,1,['https://deloi.tt/2HzOknh'],international tax review itr has recognized 166 deloitte professionals in the 2021 tax controversy leaders guide well done,0.0,Neutral,0
1320845589249220610,deloitte,2020-10-27,03:21:43,"Let’s talk about #mentalhealth. 📽️ We are excited to collaborate with @OneYoungWorld on their Table Talk series, discussing mental health and reflections on our 2020 #MillennialSurvey.  https://t.co/lulE2wzVDO",8457092,530,['OneYoungWorld'],"['mentalhealth', 'MillennialSurvey']",2,18,2,2,['https://deloi.tt/3kxl5Qw'],lets talk about mentalhealth we are excited to collaborate with oneyoungworld on their table talk series discussing mental health and reflections on our 2020 millennialsurvey,0.1375,Positive,1
1320741979819528193,deloitte,2020-10-26,20:30:00,The pandemic presents challenges for stakeholders to innovate at a quicker pace and redefine growth strategies.   Join us at the #FTPharma virtually as we delve into how the #pharma and #biotech sectors are rising to these challenges.    https://t.co/gEN9UCIRBC  https://t.co/Dhk084oZbF,8457092,530,[],"['FTPharma', 'pharma', 'biotech']",0,5,3,0,['https://deloi.tt/34fltxf'],the pandemic presents challenges for stakeholders to innovate at a quicker pace and redefine growth strategies join us at the ftpharma virtually as we delve into how the pharma and biotech sectors are rising to these challenges,0.0,Neutral,0
1320726882355187717,deloitte,2020-10-26,19:30:01,The #FutureofEnergy is being rewritten every day! How do you plan to thrive in an uncertain and disruptive landscape? Read the report:  https://t.co/oCVr2VtBtN,8457092,530,[],['FutureofEnergy'],0,11,5,0,['https://deloi.tt/3dLdXxi'],the futureofenergy is being rewritten every day how do you plan to thrive in an uncertain and disruptive landscape read the report,0.0,Neutral,0
1319987004990423041,deloitte,2020-10-24,18:30:00,Recent events have changed the way we work and forced us to re-examine how we do business. Join us 11 - 25 November for a series of discussions that explore how Workday #CloudTechnology can enable transformation in such crucial times.  https://t.co/7JDCj6ApK3  https://t.co/E5JCzifN7V,8457092,530,[],['CloudTechnology'],1,19,3,1,['https://deloi.tt/2HmEKnu'],recent events have changed the way we work and forced us to reexamine how we do business join us 11 25 november for a series of discussions that explore how workday cloudtechnology can enable transformation in such crucial times,-0.07500000000000001,Neutral,0
1319956300638408707,deloitte,2020-10-24,16:28:00,"As a UN @globalcompact-participating company, we at Deloitte are working to advance the #TenPrinciples and the @UN mission. #UNDay #UnitingBusiness  https://t.co/F3AjuaPtIY",8457092,530,"['globalcompact', 'UN']","['TenPrinciples', 'UNDay', 'UnitingBusiness']",0,17,1,0,['https://deloi.tt/37F1iuL'],as a un globalcompactparticipating company we at deloitte are working to advance the tenprinciples and the un mission unday unitingbusiness,0.0,Neutral,0
1319745413893787650,deloitte,2020-10-24,02:30:01,"While businesses display a disconnect between talk &amp; action on #climatechange, the recent shutdowns offer a new opportunity for organizations to rethink their #sustainability efforts. Read how businesses can make #sustainability programs more meaningful.  https://t.co/arFU1c6mOK",8457092,530,[],"['climatechange', 'sustainability', 'sustainability']",0,9,2,0,['https://deloi.tt/3kvxCEc'],while businesses display a disconnect between talk amp action on climatechange the recent shutdowns offer a new opportunity for organizations to rethink their sustainability efforts read how businesses can make sustainability programs more meaningful,0.24727272727272726,Positive,1
1319669924659331072,deloitte,2020-10-23,21:30:02,Join our webinar on 29 Oct at 14:00 BST with @PetroleumEcon as we speak about decarbonizing the #shipping sector and explore the possible low-carbon solutions. Register now and block your calendar. @Shell @Citibank  https://t.co/LyaLyXhPl3  https://t.co/c2mDk9UsVz,8457092,530,"['PetroleumEcon', 'Shell', 'Citibank']",['shipping'],1,6,0,1,['https://deloi.tt/37qbyXA'],join our webinar on 29 oct at 1400 bst with petroleumecon as we speak about decarbonizing the shipping sector and explore the possible lowcarbon solutions register now and block your calendar shell citibank,0.0,Neutral,0
1319597187051945985,deloitte,2020-10-23,16:41:00,Register now for a webinar on October 28th with leaders from Deloitte’s Government &amp; Public Services practice and Global Economist Network on 2020 US election: Implications for the retail industry.  https://t.co/3Ufdj7SMZs  https://t.co/j4houkqfQR,8457092,530,[],[],1,12,4,1,['https://deloi.tt/2HwO3RG'],register now for a webinar on october 28th with leaders from deloittes government amp public services practice and global economist network on 2020 us election implications for the retail industry,0.0,Neutral,0
1319367923924959235,deloitte,2020-10-23,01:30:00,"Can organizations earn, learn, and influence their #environments as the #FutureofEnergy unfolds? Explore the four scenarios to empower enterprise leaders and help make decisions in the short term.  https://t.co/RLhdaC104q",8457092,530,[],"['environments', 'FutureofEnergy']",0,6,3,0,['https://deloi.tt/3kl3FpZ'],can organizations earn learn and influence their environments as the futureofenergy unfolds explore the four scenarios to empower enterprise leaders and help make decisions in the short term,0.0,Neutral,0
1319316494191394819,deloitte,2020-10-22,22:05:38,Join us today at 2 PM ET to gain insights into the latest workforce trends and explore ways to prepare an organization for the #futureofwork.  https://t.co/nWLZeAMHN9,8457092,530,[],['futureofwork'],0,9,0,0,['https://deloi.tt/3knyfzg'],join us today at 2 pm et to gain insights into the latest workforce trends and explore ways to prepare an organization for the futureofwork,0.5,Positive,1
1319277336194240522,deloitte,2020-10-22,19:30:02,How can #decarbonization in shipping be accelerated? Hear from our industry experts in our upcoming webinar with @PetroleumEcon on 29 Oct at 14:00 BST. Register here to attend. @Shell @Citibank  https://t.co/ZJL4lkrHSL  https://t.co/Pao8aJJFFD,8457092,530,"['PetroleumEcon', 'Shell', 'Citibank']",['decarbonization'],0,9,2,0,['https://deloi.tt/35pZq6C'],how can decarbonization in shipping be accelerated hear from our industry experts in our upcoming webinar with petroleumecon on 29 oct at 1400 bst register here to attend shell citibank,0.0,Neutral,0
1318960324976979972,deloitte,2020-10-21,22:30:21,Recent events have changed the way we work and forced us to re-examine how we do business. Join us 11 - 25 November for a series of discussions that explore how Workday #CloudTechnology can enable transformation in crucial times. Register today at:  https://t.co/0HQUSltczo  https://t.co/yzqRYZdkv7,8457092,530,[],['CloudTechnology'],0,9,4,0,['https://deloi.tt/31rtfCg'],recent events have changed the way we work and forced us to reexamine how we do business join us 11 25 november for a series of discussions that explore how workday cloudtechnology can enable transformation in crucial times register today at,-0.10000000000000002,Negative,-1
1318884753953689601,deloitte,2020-10-21,17:30:03,.@IMOHQ has set an ambition to reduce #GHGemissions by at least 40% from #shipping by 2030. How can #shipping industry unite and take an urgent action? Register for our webinar on 29 Oct at 14:00 BST with @PetroleumEcon. @Shell @Citibank  https://t.co/pDQHc8FsgI  https://t.co/AahFGlhUf7,8457092,530,"['IMOHQ', 'PetroleumEcon', 'Shell', 'Citibank']","['GHGemissions', 'shipping', 'shipping']",2,11,2,2,['https://deloi.tt/37yYVtg'],imohq has set an ambition to reduce ghgemissions by at least 40 from shipping by 2030 how can shipping industry unite and take an urgent action register for our webinar on 29 oct at 1400 bst with petroleumecon shell citibank,-0.09999999999999999,Neutral,0
1318565888489115648,deloitte,2020-10-20,20:23:00,"Today, join us for a #Dbriefs session to learn how hyper-connectivity expands #cyber-attack surfaces as risks can be even greater with the integration of emerging digital technologies.  https://t.co/EKRQ1f0aIB",8457092,530,[],"['Dbriefs', 'cyber']",0,11,3,0,['https://deloi.tt/31q0C8A'],today join us for a dbriefs session to learn how hyperconnectivity expands cyberattack surfaces as risks can be even greater with the integration of emerging digital technologies,0.25,Positive,1
1318552582537740291,deloitte,2020-10-20,19:30:07,"Achieving net-zero emissions at Deloitte by 2030 requires major changes to how the organization conducts business. Learn more about WorldClimate, Deloitte's climate strategy:  https://t.co/Wxh1wKqKfu  https://t.co/AFbPgEX23x",8457092,530,[],[],0,15,3,0,['https://deloi.tt/3iZHeX3'],achieving netzero emissions at deloitte by 2030 requires major changes to how the organization conducts business learn more about worldclimate deloittes climate strategy,0.28125,Positive,1
1318190167065350144,deloitte,2020-10-19,19:30:01,"In the wake of #COVID19, Deloitte firms helped many clients quickly virtualize their operations and develop #crisisresponse plans using Deloitte’s resilient #leadership framework. Learn more:  https://t.co/yP42tqgwyB  https://t.co/vmIb8ojpwz",8457092,530,[],"['COVID19', 'crisisresponse', 'leadership']",2,10,6,2,['https://deloi.tt/3mAZOXo'],in the wake of covid19 deloitte firms helped many clients quickly virtualize their operations and develop crisisresponse plans using deloittes resilient leadership framework learn more,0.4444444444444444,Positive,1
1318175072914386946,deloitte,2020-10-19,18:30:02,The tax landscape is constantly changing and businesses must tackle the complex challenges this entails. Find out how SAP S/4HANA and the Tax Digital Boardroom can help. Join our webcast on 21 October.  https://t.co/xLaV4hA5d6  https://t.co/4MFgeZRlhe,8457092,530,[],[],1,11,3,1,['https://deloi.tt/2IECFEb'],the tax landscape is constantly changing and businesses must tackle the complex challenges this entails find out how sap s4hana and the tax digital boardroom can help join our webcast on 21 october,-0.09999999999999999,Neutral,0
1317857985327149059,deloitte,2020-10-18,21:30:02,"Be prepared for the most unlikely outcomes with Deloitte’s #FutureofEnergy Scenario Planning. Explore the extensive #data-driven, reality-based insights to make intelligent and informed decisions.  https://t.co/3UFSFAvsuH",8457092,530,[],"['FutureofEnergy', 'data']",2,12,2,2,['https://deloi.tt/2H7nouX'],be prepared for the most unlikely outcomes with deloittes futureofenergy scenario planning explore the extensive datadriven realitybased insights to make intelligent and informed decisions,0.2,Positive,1
1317556491554070528,deloitte,2020-10-18,01:32:01,The biggest challenge that #manufacturers have experienced during the pandemic is disrupted #supplychains. What are the lessons learned?  https://t.co/W6aAXwIGBe  https://t.co/FxDTzCuT5v,8457092,530,[],"['manufacturers', 'supplychains']",1,31,7,1,['https://deloi.tt/31w2Ljp'],the biggest challenge that manufacturers have experienced during the pandemic is disrupted supplychains what are the lessons learned,0.8,Positive,1
1317540884636946433,deloitte,2020-10-18,00:30:00,"Agile operating models offer tax leaders new possibilities to accelerate change. They’ll gain access to new technology solutions, specialized expertise, and increased capacity—all at a lower cost.  https://t.co/MLYUVAxVnt",8457092,530,[],[],2,15,2,2,['https://deloi.tt/3lVnjcF'],agile operating models offer tax leaders new possibilities to accelerate change theyll gain access to new technology solutions specialized expertise and increased capacityall at a lower cost,0.25757575757575757,Positive,1
1317510686277292033,deloitte,2020-10-17,22:30:00,Read our #ResponsibleBusiness blog to learn how #COVID19 has raised urgency around life sciences supply chain transparency and reducing its role in promoting antimicrobial resistance. #TPRM  https://t.co/F6v8svorUU,8457092,530,[],"['ResponsibleBusiness', 'COVID19', 'TPRM']",3,9,0,3,['https://deloi.tt/3dBk0nS'],read our responsiblebusiness blog to learn how covid19 has raised urgency around life sciences supply chain transparency and reducing its role in promoting antimicrobial resistance tprm,0.0,Neutral,0
1317238142978707456,deloitte,2020-10-17,04:27:01,Drive operational excellence through a data-driven #smartfactory with Deloitte on AWS. Watch our webinar to learn how. #Industry40   https://t.co/QJlLajlwby  https://t.co/vgbfWk78xw,8457092,530,[],"['smartfactory', 'Industry40']",5,11,3,5,['https://deloi.tt/359Djkq'],drive operational excellence through a datadriven smartfactory with deloitte on aws watch our webinar to learn how industry40,0.0,Neutral,0
1317227557541060609,deloitte,2020-10-17,03:44:57,Check out this new blog post from Deloitte's Internal Sustainability Leader Kathy Alsegaf discussing our #worldclimate commitments. Excited to share that our #greenhousegas goals have been validated by @sciencetargets.   https://t.co/t4szetXgEn,8457092,530,['sciencetargets'],"['worldclimate', 'greenhousegas']",2,11,5,2,['https://deloi.tt/31h4oRF'],check out this new blog post from deloittes internal sustainability leader kathy alsegaf discussing our worldclimate commitments excited to share that our greenhousegas goals have been validated by sciencetargets,0.17045454545454544,Positive,1
1317200390849519618,deloitte,2020-10-17,01:57:00,"Read how improving #diversity within the #fintech founder community can enable equal access to all forms of capital: human, financial, and social.  https://t.co/eKsvJqf9ls",8457092,530,[],"['diversity', 'fintech']",0,8,3,0,['https://deloi.tt/3nSL1rX'],read how improving diversity within the fintech founder community can enable equal access to all forms of capital human financial and social,0.008333333333333333,Neutral,0
1317193602045456384,deloitte,2020-10-17,01:30:01,"Do you consider yourself an ally? Our Global Inclusion Leader, @emmajcodd, shares why being an LGBT+ ally is important, how #allyship can transform lives, and her insights on how we all can be strong allies.  https://t.co/zdALaxegeE #ImpactThatMatters @wef",8457092,530,"['emmajcodd', 'wef']","['allyship', 'ImpactThatMatters']",0,15,6,0,['https://deloi.tt/3457dar'],do you consider yourself an ally our global inclusion leader emmajcodd shares why being an lgbt ally is important how allyship can transform lives and her insights on how we all can be strong allies impactthatmatters wef,0.27777777777777773,Positive,1
1317098220267425792,deloitte,2020-10-16,19:11:00,Join Deloitte at the Conversations for a Changing World broadcast where global business leaders will discuss today's challenges and how they’re prepping for the future. #wdayconversations    https://t.co/FW5QHvFdwH  https://t.co/8UiCUVe3CG,8457092,530,[],['wdayconversations'],0,4,0,0,['https://deloi.tt/34F3FdR'],join deloitte at the conversations for a changing world broadcast where global business leaders will discuss todays challenges and how theyre prepping for the future wdayconversations,0.0,Neutral,0
1316770815115886592,deloitte,2020-10-15,21:30:01,The next #responsiblebusiness blog post examines how new UNECE WP.29 regulations for vehicle cybersecurity and software updating impact automobile manufacturers.  https://t.co/2kjF22H7Ap,8457092,530,[],['responsiblebusiness'],2,7,1,2,['https://deloi.tt/33YBkjR'],the next responsiblebusiness blog post examines how new unece wp29 regulations for vehicle cybersecurity and software updating impact automobile manufacturers,0.06818181818181818,Neutral,0
1316725524870443010,deloitte,2020-10-15,18:30:03,Loss of #trust can affect revenue as well as the intrinsic value of an organization. See how it’s strengthened when there’s a “balance of payments” between vulnerability and response:  https://t.co/Fyap3euaAc  https://t.co/m8Rh9u2SBU,8457092,530,[],['trust'],5,8,4,5,['https://deloi.tt/33ZwanL'],loss of trust can affect revenue as well as the intrinsic value of an organization see how its strengthened when theres a balance of payments between vulnerability and response,0.0,Neutral,0
1316725515068289024,deloitte,2020-10-15,18:30:01,"At Deloitte, we encourage our professionals use their skills and knowledge to help those from underserved populations achieve their aspirations and reach their potential.  https://t.co/R4VIcDa92c #ImpactThatMatters  https://t.co/dzm2QiiQNj",8457092,530,[],['ImpactThatMatters'],4,4,2,4,['https://deloi.tt/2FPQrlR'],at deloitte we encourage our professionals use their skills and knowledge to help those from underserved populations achieve their aspirations and reach their potential impactthatmatters,0.0,Neutral,0
1316388756035973120,deloitte,2020-10-14,20:11:51,"By 2035, organizations across all industries will face a vastly different #energy landscape. What will the future look like? Learn more with Deloitte’s research on the four emerging energy scenarios.  https://t.co/k0WMLM6IVc",8457092,530,[],['energy'],2,14,5,2,['https://deloi.tt/2H1dzP4'],by 2035 organizations across all industries will face a vastly different energy landscape what will the future look like learn more with deloittes research on the four emerging energy scenarios,0.16666666666666666,Positive,1
1316138141967962113,deloitte,2020-10-14,03:36:00,"Discover a new normal in 2020 by overcoming increased complexity and multiplying workloads. Learn how tax leaders can accelerate transformative, sustained change in #tax. #digitaltransformation  https://t.co/JFnryxCdcN",8457092,530,[],"['tax', 'digitaltransformation']",2,10,3,2,['https://deloi.tt/3nP6aD9'],discover a new normal in 2020 by overcoming increased complexity and multiplying workloads learn how tax leaders can accelerate transformative sustained change in tax digitaltransformation,0.1431818181818182,Positive,1
1316106939168890880,deloitte,2020-10-14,01:32:01,Read Deloitte's Vincent Rutgers insights on how #manufacturers can prepare to thrive post-pandemic. #FutureofManufacturing   https://t.co/34YW1c22AJ  https://t.co/iVcHS4h8v0,8457092,530,[],"['manufacturers', 'FutureofManufacturing']",2,7,1,2,['https://deloi.tt/3nNVhBK'],read deloittes vincent rutgers insights on how manufacturers can prepare to thrive postpandemic futureofmanufacturing,0.0,Neutral,0
1316098884523958273,deloitte,2020-10-14,01:00:00,"How are resilient #leaders understanding stakeholders’ shifting needs along the four dimensions (emotional, physical, financial, digital) in order to address those needs? Find out via @DeloitteInsight:  https://t.co/zde0smifa8",8457092,530,['DeloitteInsight'],['leaders'],2,9,5,2,['https://deloi.tt/3110hJk'],how are resilient leaders understanding stakeholders shifting needs along the four dimensions emotional physical financial digital in order to address those needs find out via deloitteinsight,0.0,Neutral,0
1316091342754402304,deloitte,2020-10-14,00:30:02,"Thanks to our people across the globe who shared their experience of working at Deloitte, we have been named one of @FortuneMagazine and @GPTW_US's #WorldsBestWorkplaces in 2020! #ImpactThatMatters #GPTW4ALL  https://t.co/VOWIjZxif7  https://t.co/2knSG3bF4L",8457092,530,"['FortuneMagazine', 'GPTW_US']","['WorldsBestWorkplaces', 'ImpactThatMatters', 'GPTW4ALL']",10,66,16,10,['https://deloi.tt/3j3L80h'],thanks to our people across the globe who shared their experience of working at deloitte we have been named one of fortunemagazine and gptwuss worldsbestworkplaces in 2020 impactthatmatters gptw4all,0.2,Positive,1
1316088566188052482,deloitte,2020-10-14,00:19:00,Organizations cannot afford a repeat of the supply chain vulnerabilities exposed by #COVID19. Could sustainable supply chains help to better manage risk? This #ResponsibleBusiness blog explains.  https://t.co/nSwvi9KmMm,8457092,530,[],"['COVID19', 'ResponsibleBusiness']",0,16,6,0,['https://deloi.tt/33SPR07'],organizations cannot afford a repeat of the supply chain vulnerabilities exposed by covid19 could sustainable supply chains help to better manage risk this responsiblebusiness blog explains,0.5,Positive,1
1316050817649119232,deloitte,2020-10-13,21:49:00,How can #women in the #fintech industry turn the current global landscape into an opportunity for growth? Learn more in our report.  https://t.co/f1gHnPs121,8457092,530,[],"['women', 'fintech']",2,6,2,2,['https://deloi.tt/3nNUD7i'],how can women in the fintech industry turn the current global landscape into an opportunity for growth learn more in our report,0.16666666666666666,Positive,1
1315731716619882497,deloitte,2020-10-13,00:41:01,"As digital acceleration continues to transform organizations, how will it affect today’s economy and investment strategies? Join #Deloitte's Jason Dess on Oct. 20 for #wdayconversations.   https://t.co/pS3thKcxPO  https://t.co/ZqNh8NKDQL",8457092,530,[],"['Deloitte', 'wdayconversations']",1,19,2,1,['https://deloi.tt/3loRQzn'],as digital acceleration continues to transform organizations how will it affect todays economy and investment strategies join deloittes jason dess on oct 20 for wdayconversations,0.0,Neutral,0
1315711081944354822,deloitte,2020-10-12,23:19:01,How can you transform legacy #manufacturing processes with  #smartfactory technology? Hear from industry experts in this webinar. #Industry40  https://t.co/pwINznAFoM  https://t.co/SKVyOK4Klc,8457092,530,[],"['manufacturing', 'smartfactory', 'Industry40']",2,15,5,2,['https://deloi.tt/3jSZdyy'],how can you transform legacy manufacturing processes with smartfactory technology hear from industry experts in this webinar industry40,0.0,Neutral,0
