id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count,retweets_count,replies_count.1,urls,cleaned_review,sentiment_polarity,sentiment,sentiment_int
1316130298699055104,kpmg,2020-10-14,03:04:50,Do you know your kids online habits? Sit down with your kids and take the short 'How safe are your kids online' quiz to find out how #cybersafe they are.  https://t.co/fZsRh1kWDp  https://t.co/3FRlxVF4tX,267939430,530,[],['cybersafe'],1,9,2,1,['https://social.kpmg/p73n5'],do you know your kids online habits sit down with your kids and take the short how safe are your kids online quiz to find out how cybersafe they are,0.11481481481481481,Positive,1
1316115805508165639,kpmg,2020-10-14,02:07:14,COVID-19 has rapidly made people the number one priority in nearly every organization. #HR leaders are now at the forefront of reshaping the way work gets done.  https://t.co/IuFtDc5G19  https://t.co/SchUhb04JF,267939430,530,[],['HR'],3,22,7,3,['https://social.kpmg/4zapv'],covid19 has rapidly made people the number one priority in nearly every organization hr leaders are now at the forefront of reshaping the way work gets done,0.1,Positive,1
1316061293628063744,kpmg,2020-10-13,22:30:38,"Despite causing global #supplychain disruption, the pandemic has given businesses a rare chance to reset. Find out how with #KPMG Powered Enterprise Supply Chain:  https://t.co/mLfrfSOB0c  https://t.co/40NLbTH8K9",267939430,530,[],"['supplychain', 'KPMG']",1,12,8,1,['https://social.kpmg/h73pj'],despite causing global supplychain disruption the pandemic has given businesses a rare chance to reset find out how with kpmg powered enterprise supply chain,0.15,Positive,1
1316031115161817088,kpmg,2020-10-13,20:30:43,Do you have the same influence on your organization as your CIO peers? Find out in #CIOsurvey  https://t.co/nI6tZRnVS6  https://t.co/h0DJA7pk6s,267939430,530,[],['CIOsurvey'],1,11,3,1,['https://social.kpmg/dujns'],do you have the same influence on your organization as your cio peers find out in ciosurvey,0.0,Neutral,0
1315045794454605832,kpmg,2020-10-11,03:15:24,"This year it’s more important than ever that we have open conversations around our mental health. #WorldMentalHealthDay is a reminder to regularly check in with yourself and those around you, and seek support if you need it. #futureisinclusive  https://t.co/Yhjqj7zZKb",267939430,530,[],"['WorldMentalHealthDay', 'futureisinclusive']",1,24,6,1,[],this year its more important than ever that we have open conversations around our mental health worldmentalhealthday is a reminder to regularly check in with yourself and those around you and seek support if you need it futureisinclusive,0.16,Positive,1
1314626870974001152,kpmg,2020-10-09,23:30:45,A time span of one year between first announcing the transaction and listing the carve-out business on a stock exchange is an appropriate rule of thumb. Read more:  https://t.co/9l0gvntmMO  https://t.co/uyNj6tmhLV,267939430,530,[],[],1,13,3,1,['https://social.kpmg/czegr'],a time span of one year between first announcing the transaction and listing the carveout business on a stock exchange is an appropriate rule of thumb read more,0.4166666666666667,Positive,1
1314611851544727561,kpmg,2020-10-09,22:31:04,Looking to improve your HR cost profile? #DigitalTransformation can improve your HR function with KPMG Powered Enterprise HR today.  https://t.co/l3HQzzjrUd  https://t.co/TdFeLMxXm5,267939430,530,[],['DigitalTransformation'],3,12,5,3,['https://social.kpmg/gavg4'],looking to improve your hr cost profile digitaltransformation can improve your hr function with kpmg powered enterprise hr today,0.0,Neutral,0
1314575352631562240,kpmg,2020-10-09,20:06:02,"At mid-year, M&amp;A investments in the Americas recorded less than US$3 billion, yet VC fintech investments remains strong at US$9.3 billion. Read more in the latest #fintechpulse report:  https://t.co/RQMeo8rpb2  https://t.co/ejnfj9s05l",267939430,530,[],['fintechpulse'],2,11,3,2,['https://social.kpmg/q8slm'],at midyear mampa investments in the americas recorded less than us3 billion yet vc fintech investments remains strong at us93 billion read more in the latest fintechpulse report,0.31666666666666665,Positive,1
1314308872631472129,kpmg,2020-10-09,02:27:08,How to integrate cyber into financial crime and fraud? Find out in our latest article:  https://t.co/bdnynpxrp4,267939430,530,[],[],1,12,7,1,['https://social.kpmg/cghxd'],how to integrate cyber into financial crime and fraud find out in our latest article,0.25,Positive,1
1314308869569613824,kpmg,2020-10-09,02:27:07,Why integrating cyber into financial crime and fraud is needed. Learn more in our latest article:  https://t.co/dSAgfobKD1,267939430,530,[],[],0,7,2,0,['https://social.kpmg/v9h5d'],why integrating cyber into financial crime and fraud is needed learn more in our latest article,0.3333333333333333,Positive,1
1314278038050344962,kpmg,2020-10-09,00:24:37,"How cyber aware are you? What are the various ways you can be a cyber pro and protect your computer, network and children?  https://t.co/ircCQyMLZq",267939430,530,[],[],1,8,7,1,['https://social.kpmg/65bxy'],how cyber aware are you what are the various ways you can be a cyber pro and protect your computer network and children,0.125,Positive,1
1314207180531200005,kpmg,2020-10-08,19:43:03,How has COVID-19 enhanced the perceived value of sustainable #realestate assets? KPMG's real estate leaders from around the world discuss the importance of #ESG:  https://t.co/PyFVgQ9tUo  https://t.co/4lQBUdg4Zw,267939430,530,[],"['realestate', 'ESG']",1,12,4,1,['https://social.kpmg/9wvxs'],how has covid19 enhanced the perceived value of sustainable realestate assets kpmgs real estate leaders from around the world discuss the importance of esg,0.2,Positive,1
1313928117057212420,kpmg,2020-10-08,01:14:09,The goal of maximizing shareholder value by establishing an independent entity with its own corporate rationale seems to work out well in many cases. Read more from our report:  https://t.co/9l0gvntmMO  https://t.co/z8IxEfiWby,267939430,530,[],[],1,8,2,1,['https://social.kpmg/czegr'],the goal of maximizing shareholder value by establishing an independent entity with its own corporate rationale seems to work out well in many cases read more from our report,0.32,Positive,1
1313922296076292103,kpmg,2020-10-08,00:51:01,What are the six macro themes that are critical for asset managers to thrive in the new reality?  Learn more:  https://t.co/f2mUda240R,267939430,530,[],[],1,12,8,1,['https://social.kpmg/leq6b'],what are the six macro themes that are critical for asset managers to thrive in the new reality learn more,0.21212121212121213,Positive,1
1313583334312812545,kpmg,2020-10-07,02:24:06,How can fraud controls be exploited for cyber? Find out in our latest article:  https://t.co/iyfWJbkP1a,267939430,530,[],[],1,9,4,1,['https://social.kpmg/f4f27'],how can fraud controls be exploited for cyber find out in our latest article,0.5,Positive,1
1313524593303445506,kpmg,2020-10-06,22:30:41,Meeting the demands of a virtual world requires #digitaltransformation. Find out how one global company successfully transformed with #KPMG Powered Enterprise.  https://t.co/jz08XeJ0gx  https://t.co/16YjDyaDfp,267939430,530,[],"['digitaltransformation', 'KPMG']",1,12,6,1,['https://social.kpmg/auuly'],meeting the demands of a virtual world requires digitaltransformation find out how one global company successfully transformed with kpmg powered enterprise,0.375,Positive,1
1313494399737835520,kpmg,2020-10-06,20:30:43,"COVID-19 changed everything, or did it? Learn what changed, what remains constant, and what you can control. #CIOsurvey  https://t.co/nI6tZRFxgG  https://t.co/be7Cn4w8w7",267939430,530,[],['CIOsurvey'],1,14,4,1,['https://social.kpmg/dujns'],covid19 changed everything or did it learn what changed what remains constant and what you can control ciosurvey,0.0,Neutral,0
1313464200132521987,kpmg,2020-10-06,18:30:42,"Watch where you click! Generic salutations, fake URLs, urgent action required, spelling errors are all ways in which you can be scammed. Check before you click. Learn more:  https://t.co/fZsRh1kWDp #cybersafe  https://t.co/CkfyF1NpoZ",267939430,530,[],['cybersafe'],0,12,2,0,['https://social.kpmg/p73n5'],watch where you click generic salutations fake urls urgent action required spelling errors are all ways in which you can be scammed check before you click learn more cybersafe,0.024999999999999994,Neutral,0
1312133256515469312,kpmg,2020-10-03,02:22:01,Creating a reimaged incident management operating model. Learn more in our latest article:  https://t.co/m8eyfEXydE,267939430,530,[],[],2,7,0,2,['https://social.kpmg/ny4pk'],creating a reimaged incident management operating model learn more in our latest article,0.5,Positive,1
1312059954753409026,kpmg,2020-10-02,21:30:44,How is the latest #GeopoliticalFaceOff of Today vs. Tomorrow shaping the #ESG agenda for business? Learn more:  https://t.co/dfFESUMIRa,267939430,530,[],"['GeopoliticalFaceOff', 'ESG']",0,10,4,0,['https://social.kpmg/b8dtj'],how is the latest geopoliticalfaceoff of today vs tomorrow shaping the esg agenda for business learn more,0.5,Positive,1
1312029738303709184,kpmg,2020-10-02,19:30:40,"Investments in most #fintech segments have slowed in the first 6 months of 2020, yet #wealthtech and #cybersecurity investments remain strong - find out more in our latest #fintechpulse report:  https://t.co/io6UvBZ6pb",267939430,530,[],"['fintech', 'wealthtech', 'cybersecurity', 'fintechpulse']",0,9,3,0,['https://social.kpmg/plxm3'],investments in most fintech segments have slowed in the first 6 months of 2020 yet wealthtech and cybersecurity investments remain strong find out more in our latest fintechpulse report,0.4366666666666667,Positive,1
1311772233841471489,kpmg,2020-10-02,02:27:26,"How cyber aware are you? What does the “ https://” at the beginning of a URL indicate, as opposed to “ http://” (without the “s”)?  https://t.co/ircCQyMLZq",267939430,530,[],[],1,5,4,1,['https://social.kpmg/65bxy'],how cyber aware are you what does the at the beginning of a url indicate as opposed to without the s,0.25,Positive,1
1311672244905668609,kpmg,2020-10-01,19:50:07,"We're pleased to have been awarded the global Security Competency by @awscloud, reflecting the strong AWS technical knowledge of KPMG teams and a track record of delivering successful client engagements. Read more about our global alliance with AWS.  https://t.co/k02jJwtxQ3  https://t.co/PU0CjksfbE",267939430,530,['awscloud'],[],0,26,10,0,['https://social.kpmg/y5uqf'],were pleased to have been awarded the global security competency by awscloud reflecting the strong aws technical knowledge of kpmg teams and a track record of delivering successful client engagements read more about our global alliance with aws,0.31190476190476196,Positive,1
1311669810900606978,kpmg,2020-10-01,19:40:27,"COVID-19 is a hard hit on physical retail #realestate, but a bright future remains as many retailers level up with data, innovation and enhanced customer experience. Learn more:  https://t.co/LPAKBQwuTn  https://t.co/mn0yfdwcE8",267939430,530,[],['realestate'],0,7,4,0,['https://social.kpmg/48ply'],covid19 is a hard hit on physical retail realestate but a bright future remains as many retailers level up with data innovation and enhanced customer experience learn more,0.23472222222222225,Positive,1
1311652296137363458,kpmg,2020-10-01,18:30:51,Talent has risen to be named as the most significant threat to businesses in the wake of the pandemic. Read more in the #CEOoutlook:  https://t.co/4g6wABSpT9  https://t.co/sH8ndOuyl4,267939430,530,[],['CEOoutlook'],0,17,10,0,['https://social.kpmg/jjnlc'],talent has risen to be named as the most significant threat to businesses in the wake of the pandemic read more in the ceooutlook,0.4583333333333333,Positive,1
1311402440227467270,kpmg,2020-10-01,01:58:01,"2020 illustrative disclosures and disclosure checklist, including a supplement on accounting for #COVID19 – out now  https://t.co/jeZPatlGDH #IFRS",267939430,530,[],"['COVID19', 'IFRS']",0,16,6,0,['https://social.kpmg/l9xmk'],2020 illustrative disclosures and disclosure checklist including a supplement on accounting for covid19 out now ifrs,0.0,Neutral,0
1311289862092468224,kpmg,2020-09-30,18:30:40,What are the challenges of embedding security in agile development?  Find out in our latest article:  https://t.co/lH2DzRtHg1,267939430,530,[],[],0,9,3,0,['https://social.kpmg/gctyy'],what are the challenges of embedding security in agile development find out in our latest article,0.5,Positive,1
1311022691038658562,kpmg,2020-09-30,00:49:01,Asset managers have proven resiliency and must now get fit for the future. Is your organization prepared? Learn more:  https://t.co/f2mUda240R,267939430,530,[],[],0,15,3,0,['https://social.kpmg/leq6b'],asset managers have proven resiliency and must now get fit for the future is your organization prepared learn more,0.3,Positive,1
1310957708066074629,kpmg,2020-09-29,20:30:48,Cyber-security: The attack surface now includes the kitchen table. Do you know how to keep your company safe? #CIOsurvey  https://t.co/nI6tZRFxgG  https://t.co/sCWJXxUDRp,267939430,530,[],['CIOsurvey'],1,16,4,1,['https://social.kpmg/dujns'],cybersecurity the attack surface now includes the kitchen table do you know how to keep your company safe ciosurvey,0.5,Positive,1
1309223341287501825,kpmg,2020-09-25,01:39:03,COVID-19 is likely to change the demand for office space as employees and employers embrace virtual working - find out more about commercial #realestate in the new reality.  https://t.co/5MzQFWATp0  https://t.co/WmE3ylhptd,267939430,530,[],['realestate'],0,22,5,0,['https://social.kpmg/v4l46'],covid19 is likely to change the demand for office space as employees and employers embrace virtual working find out more about commercial realestate in the new reality,0.1590909090909091,Positive,1
1309130673429639169,kpmg,2020-09-24,19:30:49,"Big techs and platform companies remained active in the fintech space in the first half of 2020, while corporates double down on fintech investments amid COVID-19. Read more in our #fintechpulse analysis:  https://t.co/OxCkcb8G5Z",267939430,530,[],['fintechpulse'],1,10,5,1,['https://social.kpmg/zu3b6'],big techs and platform companies remained active in the fintech space in the first half of 2020 while corporates double down on fintech investments amid covid19 read more in our fintechpulse analysis,0.04206349206349206,Neutral,0
1309115658576236551,kpmg,2020-09-24,18:31:09,Read more in this year's #CEOoutlook report:  https://t.co/o175T5YuWF  https://t.co/6vzaLTsiy4,267939430,530,[],['CEOoutlook'],1,12,8,1,['https://social.kpmg/u87th'],read more in this years ceooutlook report,0.5,Positive,1
1308493784397877250,kpmg,2020-09-23,01:20:03,Learn how digital leaders are outpacing their competitors in delivering real business results. #CIOsurvey  https://t.co/nI6tZRFxgG  https://t.co/cLixeTuIyG,267939430,530,[],['CIOsurvey'],1,5,1,1,['https://social.kpmg/dujns'],learn how digital leaders are outpacing their competitors in delivering real business results ciosurvey,0.1,Positive,1
1308466241435205633,kpmg,2020-09-22,23:30:36,"How are #GeopoliticalFaceOffs transforming purpose, productivity and market economics? Learn more:  https://t.co/dfFESUMIRa",267939430,530,[],['GeopoliticalFaceOffs'],1,5,1,1,['https://social.kpmg/b8dtj'],how are geopoliticalfaceoffs transforming purpose productivity and market economics learn more,0.5,Positive,1
1308406988796309504,kpmg,2020-09-22,19:35:09,"The World Economic Forum, working with Bank of America and Big 4 release set of universal #ESG metrics &amp; disclosures to measure stakeholder capitalism regardless of industry or region.  Learn more about KPMG’s support in the initiative:  https://t.co/NvqVwVPyyX",267939430,530,[],['ESG'],0,14,4,0,['https://social.kpmg/astas'],the world economic forum working with bank of america and big 4 release set of universal esg metrics amp disclosures to measure stakeholder capitalism regardless of industry or region learn more about kpmgs support in the initiative,0.175,Positive,1
1308390778608197632,kpmg,2020-09-22,18:30:45,The COVID-19 crisis is asking hard questions of CEOs – testing their personal resilience and the resilience of their organization. Learn more in this year's #CEOoutlook  https://t.co/HrxY7jBunU,267939430,530,[],['CEOoutlook'],0,6,0,0,['https://social.kpmg/tcm3n'],the covid19 crisis is asking hard questions of ceos testing their personal resilience and the resilience of their organization learn more in this years ceooutlook,0.06944444444444443,Neutral,0
1307001599160655873,kpmg,2020-09-18,22:30:38,"In the midst of both an economic and humanitarian crisis, CEOs are putting people first: their employees, their customers and society as a whole. Read more in the full #CEOoutlook:  https://t.co/HrxY7jBunU  https://t.co/zmFY634o4C",267939430,530,[],['CEOoutlook'],1,18,3,1,['https://social.kpmg/tcm3n'],in the midst of both an economic and humanitarian crisis ceos are putting people first their employees their customers and society as a whole read more in the full ceooutlook,0.3,Positive,1
1306986655426007040,kpmg,2020-09-18,21:31:15,“We knew racial injustice was something we needed to talk about because we’re not going to accept it.” Learn more in this year's #CEOoutlook:  https://t.co/chcU5cwF27 @hansvestberg  https://t.co/sNyfrR1g9V,267939430,530,['hansvestberg'],['CEOoutlook'],1,25,7,1,['https://social.kpmg/ytsny'],we knew racial injustice was something we needed to talk about because were not going to accept it learn more in this years ceooutlook hansvestberg,0.5,Positive,1
1306971434556829697,kpmg,2020-09-18,20:30:47,“You cannot ask your people to do something that you yourself are not prepared to do.” Learn more in this year's #CEOoutlook:  https://t.co/gPrtYMbnEY  https://t.co/OamaIR6q7L,267939430,530,[],['CEOoutlook'],0,27,7,0,['https://social.kpmg/4lcl4'],you cannot ask your people to do something that you yourself are not prepared to do learn more in this years ceooutlook,0.5,Positive,1
1306941234930429953,kpmg,2020-09-18,18:30:46,"""CEOs are prioritizing efforts across the ESG agenda as a real business imperative, with Societal actions coming up alongside the Environmental plans."" #CEOoutlook  https://t.co/O7K7ulceLP  https://t.co/CmbF2iHwt3",267939430,530,[],['CEOoutlook'],0,19,5,0,['https://social.kpmg/b4qgd'],ceos are prioritizing efforts across the esg agenda as a real business imperative with societal actions coming up alongside the environmental plans ceooutlook,0.2,Positive,1
1306941224931262464,kpmg,2020-09-18,18:30:44,"""CEOs are prioritizing efforts across the ESG agenda as a real business imperative, with Societal actions coming up alongside the Environmental plans."" #CEOoutlook  https://t.co/HrxY7jBunU  https://t.co/PIbtxV6zEL",267939430,530,[],['CEOoutlook'],0,8,3,0,['https://social.kpmg/tcm3n'],ceos are prioritizing efforts across the esg agenda as a real business imperative with societal actions coming up alongside the environmental plans ceooutlook,0.2,Positive,1
1306654317202542594,kpmg,2020-09-17,23:30:40,Cyber risk remains in the top 5 threats to corporate growth. KPMG's Akhilesh Tuteja shares his views on #cybersecurity in the new reality. #CEOoutlook  https://t.co/nAGXhpjzor,267939430,530,[],"['cybersecurity', 'CEOoutlook']",0,18,8,0,['https://social.kpmg/d3zps'],cyber risk remains in the top 5 threats to corporate growth kpmgs akhilesh tuteja shares his views on cybersecurity in the new reality ceooutlook,0.21212121212121213,Positive,1
1306639255150702594,kpmg,2020-09-17,22:30:49,"""CEOs recognize that losing key employees and attracting specialized talent can have a critical impact on future business performance."" Learn more in our #CEOoutlook:  https://t.co/HrxY7jBunU  https://t.co/P3jWRbEICk",267939430,530,[],['CEOoutlook'],0,22,6,0,['https://social.kpmg/tcm3n'],ceos recognize that losing key employees and attracting specialized talent can have a critical impact on future business performance learn more in our ceooutlook,0.125,Positive,1
1306624348950802434,kpmg,2020-09-17,21:31:35,“We are at a moment in history where leaders need to step up.” Read more in this year's #CEOoutlook:  https://t.co/RbSeIn1gM9 @Salsanogroup  https://t.co/IbkBpwI2wT,267939430,530,['Salsanogroup'],['CEOoutlook'],0,12,4,0,['https://social.kpmg/q9v2j'],we are at a moment in history where leaders need to step up read more in this years ceooutlook salsanogroup,0.5,Positive,1
1306621235367997440,kpmg,2020-09-17,21:19:13,"KPMG International announces Carl Carande to become the Global Head of Advisory effective October 1st, succeeding Mark Goodburn who successfully led the Global Advisory function for nearly 10 years. Read more:  https://t.co/NkXj5eBUHB  https://t.co/30DgByoCAk",267939430,530,[],[],0,24,4,0,['https://social.kpmg/b6jnh'],kpmg international announces carl carande to become the global head of advisory effective october 1st succeeding mark goodburn who successfully led the global advisory function for nearly 10 years read more,0.2785714285714286,Positive,1
1306609129587384326,kpmg,2020-09-17,20:31:06,Did you know that 71% of CEOs say they want to lock-in climate change gains made as a result of the pandemic? Learn more in the 2020 #CEOoutlook:  https://t.co/B0Y4QVCuYq  https://t.co/PQEi9WLy3o,267939430,530,[],['CEOoutlook'],0,12,4,0,['https://social.kpmg/er4p3'],did you know that 71 of ceos say they want to lockin climate change gains made as a result of the pandemic learn more in the 2020 ceooutlook,0.5,Positive,1
